original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,scan_id,patient_id,agatston_score,calcium_volume,lesion_count,agatston_category
0.9993625929219436,0.046860553771808,12.37860976574501,264.1584183154097,229.0,229.0,323.1485726411305,323.1485726411305,52368.333333333336,263.9900418698473,0.0641571628373409,105507.85870727764,2.014726304839648,52615.0,2.0,2.0,11567286.0,0.0448832903943482,0.0,1122.9115614899351,877.0,1.2960630704725395,2.6456333745129714,2.0,-44.0,921.0,0.0,14.827261582001467,30.341709808443028,11567286.0,0.9935869555823512,212.84831006875973,119.66064285057824,44565.17466108682,923.6868317496888,94.22037163258454,57.523404260213866,0.3985866149968575,4.715474468153125,2.745191803162805,23.409901662799165,0.4789342288137195,0.4178459396104712,0.966731330000424,0.9042603414328696,-0.5630025406437277,0.7501733837735425,0.1089352674156547,9.555595223572142,0.3130219734446293,4.788767501043632,0.8486742799574394,0.3240319725029282,19.11119044714429,3.4149106259035658,37.9359439731996,0.1770045885111812,50481.28459564763,0.959446633006702,0.3229502832877294,52277.57766796541,0.3215665658050146,9.46961892996294,79.96504799011689,721.2328803573125,8.885385293077938,0.1109114131409939,0.0143406969800425,0.4442770122588615,0.0014435874092703,36270.48672928581,0.8283611848442824,8.602454622105002,24.69113861987565,6662.148270093807,59976.1099572755,740.232524134027,0.1041323520134706,1.6658465853022029,36452.15062147034,0.7796910958821593,0.6952214562971951,2825.506381595789,0.7954992680077096,22.57779770381845,0.0814027208636382,6.339285714285714,0.0566007653061224,47.72313456632653,171.6875,24554097.08035714,220987299.875,2728232.913817201,0.0325738362215482,54.0,0.4821428571428571,0.7176661706381673,142.60880208336258,0.0167701524082816,5.317836954365818,0.0021286705312173,24333406.8519611,0.2461680104049699,0.0260411327497175,4.884164200188554,1.2485436319994676e-05,17.454353422243575,5b8eb0dfaafb,20,1.46,0.41,6,Minimal
0.9989270127717552,0.0772500123137252,17.668238327643902,228.7150228001288,199.0,199.0,280.72228269234347,280.72228269234347,39828.875,228.46961450175647,0.0703567800701145,80163.5353537984,2.0126989615900124,40066.0,2.0,2.0,26984272.0,0.137992390503385,0.0,211.8958769190301,711.0,4.694394233541013,4.374082763440324,2.0,-18.0,729.0,0.0,25.95179246933797,13.331934837284162,26984272.0,0.9771292370334418,654.3629323501611,96.72694379872064,11779.746046015682,275.1273083482816,50.34204008730576,29.197327092070868,0.4537888720206611,3.442730678629307,2.565056949490565,11.55950282339838,0.4997703603975673,0.4351379041761118,0.97206740220513,0.909085254184057,-0.3798394471698749,0.7492937154798709,0.1425082915464874,8.530080045723428,0.307496605770526,5.301381666929735,0.6725944533124836,0.3177228808553251,17.06016009144685,3.429074271840662,19.88484179484416,0.2983677612241394,37608.60095841861,0.9386662246897272,0.7394675488882668,39149.66001098188,0.9752935242583278,5.344756152348625,79.22457944391753,322.76316577646884,19.793355505263538,0.2473900533310059,0.0180722741119128,0.8048152130774344,0.0032865909272608,27158.209949586093,0.7350423937607047,9.624765823322688,26.73134334884942,2875.367145432649,11527.563148038114,718.7904147787232,0.206242216291978,1.7677595102596189,27791.87971534655,0.8102206658716457,0.6977237558029251,1910.760547450922,0.8716167457962775,25.37765621628992,0.176045508850593,17.18978102189781,0.0627364270872182,29.660250945708345,129.29562043795622,5723505.2919708025,22894523.098540142,1430875.2865734927,0.0282685323517203,120.007299270073,0.4379828440513613,0.684685223169634,96.69430982017512,0.0204020231040699,5.5720185419486326,0.0068387161184046,5702123.167776654,0.2444047153819084,0.0361256839882415,13.803974343943468,8.195815144848356e-05,10.386027749033996,66dbc7756f54,3,4.71,1.29,10,Minimal
0.9999157212195828,0.0483166125937192,10.700458628469676,221.46541435855215,192.0,192.0,270.8228203087768,270.8228203087768,36743.0,221.44674952352543,0.072029746248315,74203.0884240639,2.0195163275743377,36957.0,2.0,2.0,3219313.0,0.0340444167022229,0.0,1278.106608576696,582.0,0.7630398860896919,2.3822550531699003,2.0,-6.0,588.0,0.0,9.333257472662222,31.732928395729388,3219313.0,0.9950280851424352,81.43455591265169,59.40707601131984,6182.432442028242,269.9536935126543,33.0957757671301,28.457947709388197,0.3058301226631647,3.3463737101026605,2.3070939588472363,11.839017646144756,0.5051785274906953,0.4386114316992184,0.9631464519046036,0.8978011168894974,-0.6154967926578251,0.7382236896506656,0.1332953698999468,6.896050333930286,0.3232356907489774,3.865461048515882,0.9303784779794236,0.34010738979679,13.792100667860574,2.627108878946954,15.388430869129571,0.18338162152333,35278.584273615284,0.954584632779048,0.3128490512953439,36773.252942608975,0.120176707140533,4.1778553454014125,79.87469220986551,320.1177314175934,19.966236055209794,0.2494729518617079,0.0140573086773851,0.1617589043255809,0.0032382152286375,25529.22187027537,0.8658250855475479,3.176786552244525,9.671898720033868,5437.2753036465865,21755.42633743126,1359.299372083067,0.2335117861318827,1.5108405288110505,25607.44415944402,0.7844053910396356,0.6953944396918664,1798.9989640786748,0.7677734644287624,8.589596121655443,0.1761277394230209,5.548387096774194,0.0894901144640998,19.749479708636837,77.95161290322581,21918624.629032254,87674710.59677419,5479655.342441966,0.0534872695614224,32.38709677419355,0.522372528616025,0.7495270808561539,59.0252016129507,0.0450227666788886,4.536868842952556,0.0016776253483778,21563312.49349636,0.0760201936168288,0.1825635977076956,1.29507755861101,5.541055692273879e-06,14.823293939470554,69ebf706870a,9,0.72,0.23,4,Minimal
0.990236834207065,0.1946189980221578,46.068804246658544,236.7127809455349,205.0,205.0,289.2075379377239,289.2075379377239,42619.0,234.40171481985692,0.0688170624725531,85741.31981983998,2.011809751984795,42916.0,2.0,2.0,42804618.0,0.223636032938136,0.0,167.0094056472295,895.0,7.310681720160203,5.728026843135427,2.0,-38.0,933.0,0.0,31.581713869675188,11.25503977676445,42804618.0,0.9600346611072308,964.5943594303544,96.19347434988596,29258.14392899947,779.8434387815064,54.5475679998829,30.04090710008376,0.4496534738441542,3.405842942061433,2.599053536511404,12.923925535323333,0.5054604688263639,0.4410945555387714,0.9815302447115232,0.926251497848665,-0.31812160772865,0.7200643575649829,0.1431751448137372,8.71449795845187,0.3048059178996843,5.436141019343809,0.7532483151287382,0.3163162433079602,17.428995916903727,3.384904875466193,21.147118774991675,0.4022530000641705,39591.022369279526,0.9225235895535352,1.1700440988311491,41200.84751607792,1.4297179216747014,11.293526889738091,78.56953117718334,717.7217121819368,8.719682962252977,0.1093089261542315,0.0230073354609463,1.53296066087758,0.0017175346648685,28588.03619659204,0.7029880744574354,9.250651501838329,36.01526066874179,1968.092422685344,17743.0564022592,218.65240712491573,0.0902348468047089,1.7790302569766776,29833.1011041448,0.8513444095358332,0.7000885450647777,1530.6349016873585,0.9115567035723516,34.45850909573031,0.0812484678470384,33.445283018867926,0.0631043075827696,32.015108579565684,130.28679245283018,3332270.3056603773,29990922.266037736,370251.7916625332,0.0302618844919578,267.0452830188679,0.5038590245639017,0.7379264925036605,102.26474197835029,0.0256148735388061,5.618568150914065,0.0123497064032062,3325713.584207903,0.8662554156083611,0.0063397070256306,35.18842550930922,0.0001997487688033,6.773706347156496,6b1dee6a31e8,14,8.07,2.31,30,Minimal
0.9950565618660016,0.2132192597845272,48.76270635186346,228.69747508335564,201.0,201.0,283.5507009337131,283.5507009337131,41801.208333333336,227.56692326387943,0.0697261739012751,83537.3793825111,1.998444129087443,42168.0,2.0,2.0,113152826.0,0.4226484789251693,0.0,76.78146053745364,928.0,16.543990949051274,10.610083475621323,2.0,-118.0,1046.0,0.0,51.801364646550816,7.791371520709379,113152826.0,0.9194728368059234,2570.807507885273,197.2121561473841,42264.972146976856,1066.4688151367184,85.07973097490802,35.42698257399276,0.5373195197960164,3.724624339569652,2.73265275244155,15.088994395814298,0.4932035041263862,0.4294705961154446,0.9826956147791404,0.9282325106144886,-0.2917929281783732,0.7488715027045452,0.1412665666851486,12.854574342842565,0.2945889209191946,5.941331718839267,0.6555541282261588,0.3089224415707909,25.70914868568514,3.706955037278159,30.12667838722519,0.6415197226967717,37228.26935116676,0.8828559417370224,2.144820227631272,38772.33058243218,3.8585900135398994,43.89914152912161,76.96518687156137,2805.860344336938,2.1337687518589266,0.0270178540347319,0.032803818876822,5.583192595534071,0.0005439655070953,26925.13704880726,0.6616551490289967,13.904289556055044,91.08001103970489,1069.1961697853112,38553.51434638951,29.69379362517119,0.0225189044897243,1.9067949309111467,29476.22310531032,0.8931094529920472,0.7057739737022604,927.18613745559,0.943019502033523,87.26872087532774,0.0211320803459939,60.542307692307695,0.0582137573964497,41.38801682692308,241.96442307692308,1569467.0365384617,56501612.67596154,43596.21549418869,0.0101558082753426,482.5980769230769,0.4640366124260355,0.7074141975042921,181.67375906042076,0.0071506651389832,5.925260783478826,0.0246632517548852,1567823.0459467457,0.5143714373360457,0.0041181753655611,107.51434416812911,0.000660825909211,5.270615799233856,70a5b54337ec,13,16.7,4.62,44,Mild
0.9998582268614304,0.0443365795445968,9.258001439679711,208.81181035554096,181.0,181.0,255.266527378738,255.266527378738,32620.5,208.78220644981647,0.0748332458158519,65975.5902204224,2.022519281446403,32833.0,2.0,2.0,1100657.0,0.0283856478529993,0.0,847.4148572371255,263.0,0.4544576230974559,2.2277282002862973,2.0,2.0,261.0,0.0,5.789895383963707,27.24506453416987,1100657.0,0.995680509682262,28.56011562289341,21.555855159698943,126.85470033230348,6.962026003155013,5.8237378624423375,7.878076039187341,0.1283277086705322,1.9327092422869927,1.6543016467436025,2.418977263611483,0.5592516390124834,0.4916484335491019,0.9459874024994452,0.8699724180977009,-0.6579037760490845,0.7071637228087615,0.1817204383469705,4.180693409312345,0.3487819482126729,2.970225493495517,0.9090780217670758,0.3765055744532015,8.361386818624691,1.8184798256426744,3.42545347540742,0.1846539712883157,31283.779459689948,0.9528151390275011,0.3109966498522533,32691.178174397708,0.039282022883272,1.0559193494350196,79.8408004142174,80.03067036213565,79.83358669136132,0.9979868914255038,0.0139753486875031,0.0477301330000342,0.0127975236226822,22701.29038370507,0.882571089544673,1.0153700708131956,2.755708637124329,5081.357587188288,5083.336141496774,5081.285425602373,0.9372607156617992,1.4223361372659606,22752.347641386597,0.7885726342160511,0.6954635228627859,1504.2143264639474,0.7578905974988975,2.4578878167826943,0.6975068885547011,7.423076923076923,0.1427514792899408,4.736686390532545,26.03846153846154,20640062.480769232,20640125.519230768,20640060.184897754,0.1129382662891861,27.192307692307693,0.5229289940828402,0.7501335470264647,19.9337606837786,0.0823779109327604,3.985048189755741,0.0015837724240855,20241391.66383136,0.184631142894257,0.2705761737934561,0.1806286187625946,2.776839222555751e-06,6.024493853719077,8234fbd8de27,4,0.27,0.15,10,Minimal
0.9999699433766066,0.01036144976175,2.7867565275194663,268.9543057774561,233.0,233.0,328.80541358073776,328.80541358073776,54089.0,268.94622191917733,0.0634385915041246,109027.62723991455,2.015707948749553,54328.0,2.0,2.0,920684.0,0.0107008013254219,0.0,2611.92749264768,264.0,0.171942450065952,2.086032984832867,2.0,2.0,262.0,0.0,4.116645209498442,48.22234422830545,920684.0,0.9985648657724135,12.595234167075745,26.29668090235278,129.49015647752708,8.663801340809117,6.571363754745481,9.40615502277632,0.159518243809279,2.0636261920666024,1.7662809167733005,3.176520898082416,0.5610921382559136,0.4964595451270641,0.9382268778432878,0.8649836793186988,-0.6615446746784268,0.7102317473826683,0.1766884838560717,4.604582990398822,0.3474013424820231,3.0082301551108106,0.9406691383165928,0.3945379834754347,9.209165980797644,1.9923091253370837,3.9943796943804495,0.1367923183317627,52427.03721837726,0.9650095202911438,0.1854024977968862,54250.0320276837,0.0176053189746249,1.0239103224856427,80.17736710351936,80.33295906346635,80.17197767848667,0.99932820499515,0.0129494152800274,0.0246436511150378,0.012631831761989,37656.36916825702,0.9405224729286578,0.7154017799519005,2.058291753043101,9869.533088041822,9870.945867869828,9869.49262573483,0.9703997467095968,1.3697259378567843,37641.19181905416,0.8129827374357296,0.6944683574414101,1702.0895929748626,0.7224727043281663,1.7118480302471903,0.6947997407982935,2.9130434782608696,0.1266540642722117,7.323251417769377,35.0,128143289.47826087,128143454.47826087,128143283.83069056,0.1166196216645586,10.652173913043478,0.4631379962192816,0.7037372517592501,24.461788781549917,0.0621826743081687,3.653996738665704,0.0004233544396996,122563834.68809076,0.0003066847908282,163.01223913235947,0.0557609063024007,4.356909546109949e-07,10.40872788144648,8322c647539e,16,0.26,0.09,2,Minimal
0.999833039682875,0.015444271211463,4.333679164035027,280.60107885301085,243.0,243.0,342.94751785076386,342.94751785076386,58817.583333333336,280.5542296078999,0.0617048787837413,118532.12544355595,2.01524984071185,59064.0,2.0,2.0,444228.0,0.003924182389155,0.0,5124.9231066335215,188.0,0.056872996890459,2.028443722064201,2.0,2.0,186.0,0.0,2.7424677978245864,69.33497257764073,444228.0,0.9994921578007502,3.406545688523165,18.394548843262616,4.245555076503317,0.5257230474650177,0.7119063839613826,2.7000463926763087,-0.0358731262496675,1.0212399641674217,0.7895611963264776,0.8375211369425835,0.6850897937844361,0.6444264361682474,0.9637741936945684,0.9028866041489252,-0.7239521410222185,0.6041427688907951,0.2562021305277092,3.792521697578238,0.5096000570549085,1.501090246554147,0.8344138207643387,0.5439161886508929,7.585043395156475,0.7889489205017725,0.8529881941594227,0.1253438376958574,57130.09535419206,0.9672574724737922,0.1588749307014153,59034.00480834349,0.0045533150572562,1.006619937694704,80.24173777597183,80.27476974129758,80.24061280160315,0.999757683990624,0.0127272618486245,0.015765279930705,0.0126051367903073,39473.17502100088,0.972336528549144,0.2430916820275838,1.3689112257149392,12494.883765471155,12495.310894941713,12494.86827994448,0.9864218299805532,1.397978323298238,39413.57573838198,0.81693896811505,0.6687957131247461,1365.163605637803,0.6813463745126209,1.035703039017284,0.6682450436577628,2.333333333333333,0.2592592592592592,3.333333333333333,22.11111111111111,387420494.2222222,387420637.6666667,387420489.2023534,0.1605015432098765,4.333333333333333,0.4814814814814814,0.6780555555874219,15.5833333333652,0.0422302469454466,2.281036112553421,0.0001523770824867,344351900.4444444,9.269900956519828e-05,1078.8734276558605,0.0028198154663723,8.580929932917387e-08,12.336125263273882,9edcb930e6ab,0,0.06,0.03,1,Minimal
0.9824913544136816,0.5042474170531516,98.64034908358404,195.6189476587573,198.31288409984865,179.61347388211163,242.53865671269807,242.53865671269807,31407.375,192.19392483423155,0.0776516382118105,61994.70465658467,1.9738900387754363,31690.0,2.0,2.0,264517584.0,0.6677753528218292,0.0,47.81200720571428,1350.0,35.38701228501375,20.862985168822973,2.0,-333.0,1683.0,0.0,91.36211695923512,6.134328748369493,264517584.0,0.8726455393200998,7911.772265118429,656.8035690673798,162468.14685516342,2791.261270458418,172.1332433917403,67.48290388429312,0.5470124961270595,5.16312895567581,3.090489551939622,28.74400437370021,0.4585219792292975,0.3967448635227037,0.9868388306305916,0.936539462756261,-0.2918469220905466,0.8122953558932254,0.106564745057949,24.408684251220887,0.2824093236991598,6.596190696971028,0.6525828731565908,0.2995686322618593,48.8173685024417,4.137862076692862,59.90403681900837,0.9359571010162764,26418.59804354686,0.8336572434063383,3.365018321521771,27654.13714105396,12.116265802119596,259.47898390659515,74.94761754496686,16995.56443673083,0.3323704117971879,0.0043084515428584,0.0493748343554548,32.459576724615374,0.0001564475658287,19218.60814603376,0.622042740936994,31.34111904336832,390.9067554293078,579.4051439692975,130549.88657060068,2.574388447248067,0.0037996778694657,2.164647744540887,22326.973964772355,0.9153870237164444,0.7130519212564023,518.8967253786365,0.956640272022472,376.9343934544145,0.0036303589569201,54.62979351032448,0.0402874583409472,82.88913851689422,788.4653392330383,645441.4985250738,145226135.69100294,2868.619283665048,0.0026554049657201,745.7330383480826,0.5499506182507984,0.7701002314145036,623.8314837130974,0.0022185290514266,6.2307569095634845,0.0427895235089933,644895.3319737037,0.086652185181034,0.0069006071484479,473.9173963989284,0.002291807306759,8.046515891280338,a72e38ef4265,5,22.99,6.03,41,Mild
0.9999639083818777,0.0148871166144084,3.1964693144957117,214.7137956454255,186.0,186.0,262.33756879257686,262.33756879257686,34424.75,214.70604627710745,0.0735877627241445,69543.90208351391,2.0201715940860545,34617.0,2.0,2.0,373460.0,0.0088677901242404,0.0,2948.03296993358,182.0,0.1139788251947613,2.057024005546408,2.0,2.0,180.0,0.0,3.284561003929086,51.79655290480338,373460.0,0.9987871605590136,6.55699322913746,10.818575313876,24.5541780846222,2.822060073894849,1.7757257190285125,3.089098200446632,-0.0470247674891766,1.2696395830014378,0.8217451819922063,0.6923015724743963,0.6009759098151165,0.5402439487514571,0.9572626026785352,0.8773542486208588,-0.7811724919566841,0.6819336829957597,0.266709853955937,3.028695642933211,0.4405971658356779,1.810055478729303,0.9429564998070836,0.4641471302648741,6.057391285866422,1.008482400340475,1.216205979868786,0.1592683793128181,33127.38275991565,0.9569686211952408,0.2176312670670471,34575.01513707138,0.0087199483216356,1.012768293035214,79.98997602334113,80.04832885576451,79.98696342801306,0.999446807114484,0.0128743031772371,0.0167500482350604,0.0126878757718455,24017.257774208723,0.9582083812602536,0.3184689194998676,1.4904848107489097,6541.64815734587,6542.215473485406,6541.621219386483,0.9799288398574147,1.278053190044749,23991.20010533836,0.8222660521818781,0.6949409027578715,904.6962141845022,0.7130378500527184,1.1843148286050764,0.6946833897214534,2.1666666666666665,0.1805555555555555,3.5763888888888893,20.25,99740271.91666669,99740348.25,99740268.38532124,0.1572388747165533,3.5,0.2916666666666667,0.4444444445140696,7.8310185185881425,0.0352748679257183,3.0849625007211534,0.0003466504896438,91418489.35416666,0.000281549829181,296.1632790625324,0.0130805623362262,3.655712523053076e-07,7.544671137554932,ae676e3b5447,23,0.06,0.04,3,Minimal
