original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,scan_id
0.9993625929219437,0.046860553771808006,12.37860976574501,264.1584183154097,229.0,229.0,323.1485726411305,323.1485726411305,52368.333333333336,263.9900418698473,0.06415716283734095,105507.85870727764,2.014726304839648,52615.0,2.0,2.0,11567286.0,0.044883290394348206,0.0,1122.9115614899351,877.0,1.2960630704725395,2.6456333745129714,2.0,-44.0,921.0,0.0,14.827261582001467,30.341709808443028,11567286.0,0.9935869555823512,212.84831006875973,119.66064285057824,44565.17466108682,923.6868317496888,94.22037163258454,57.523404260213866,0.39858661499685755,4.715474468153125,2.745191803162805,23.409901662799165,0.4789342288137195,0.41784593961047123,0.966731330000424,0.9042603414328695,-0.5630025406437277,0.7501733837735425,0.10893526741565479,9.555595223572142,0.3130219734446293,4.7887675010436315,0.8486742799574394,0.32403197250292826,19.11119044714429,3.4149106259035658,37.9359439731996,0.17700458851118128,50481.28459564763,0.9594466330067021,0.3229502832877294,52277.57766796541,0.3215665658050146,9.46961892996294,79.96504799011689,721.2328803573125,8.885385293077938,0.11091141314099398,0.014340696980042542,0.4442770122588615,0.001443587409270362,36270.48672928581,0.8283611848442824,8.602454622105002,24.69113861987565,6662.148270093807,59976.1099572755,740.232524134027,0.10413235201347064,1.6658465853022029,36452.15062147034,0.7796910958821593,0.6952214562971951,2825.506381595789,0.7954992680077096,22.577797703818455,0.08140272086363821,6.339285714285714,0.05660076530612245,47.72313456632653,171.6875,24554097.08035714,220987299.875,2728232.913817201,0.032573836221548226,54.0,0.48214285714285715,0.7176661706381673,142.60880208336258,0.016770152408281662,5.317836954365818,0.0021286705312173336,24333406.8519611,0.24616801040496997,0.026041132749717585,4.884164200188554,1.2485436319994676e-05,17.454353422243575,5b8eb0dfaafb
0.9989270127717552,0.07725001231372526,17.668238327643902,228.71502280012876,199.0,199.0,280.72228269234347,280.72228269234347,39828.875,228.46961450175652,0.07035678007011455,80163.5353537984,2.0126989615900124,40066.0,2.0,2.0,26984272.0,0.137992390503385,0.0,211.89587691903006,711.0,4.694394233541013,4.374082763440324,2.0,-18.0,729.0,0.0,25.95179246933797,13.331934837284162,26984272.0,0.9771292370334418,654.3629323501611,96.72694379872064,11779.746046015682,275.12730834828153,50.34204008730576,29.197327092070868,0.4537888720206611,3.442730678629307,2.5650569494905655,11.559502823398379,0.4997703603975673,0.43513790417611187,0.9720674022051301,0.909085254184057,-0.3798394471698749,0.7492937154798709,0.14250829154648745,8.530080045723428,0.307496605770526,5.301381666929735,0.6725944533124836,0.3177228808553251,17.06016009144685,3.429074271840662,19.884841794844156,0.2983677612241394,37608.60095841861,0.9386662246897272,0.7394675488882668,39149.66001098188,0.9752935242583278,5.344756152348625,79.22457944391753,322.76316577646884,19.793355505263538,0.24739005333100592,0.018072274111912874,0.8048152130774344,0.0032865909272608174,27158.209949586093,0.7350423937607047,9.624765823322688,26.73134334884942,2875.367145432649,11527.563148038114,718.7904147787232,0.20624221629197803,1.7677595102596189,27791.87971534655,0.8102206658716457,0.6977237558029251,1910.760547450922,0.8716167457962775,25.377656216289918,0.17604550885059303,17.18978102189781,0.06273642708721829,29.660250945708345,129.29562043795622,5723505.2919708025,22894523.098540146,1430875.2865734927,0.028268532351720374,120.00729927007299,0.4379828440513613,0.684685223169634,96.69430982017512,0.020402023104069956,5.5720185419486326,0.006838716118404632,5702123.167776654,0.24440471538190844,0.03612568398824158,13.803974343943468,8.195815144848356e-05,10.386027749033996,66dbc7756f54
0.9999157212195828,0.04831661259371927,10.700458628469677,221.46541435855218,192.0,192.0,270.8228203087768,270.8228203087768,36743.0,221.44674952352545,0.07202974624831507,74203.0884240639,2.0195163275743377,36957.0,2.0,2.0,3219313.0,0.0340444167022229,0.0,1278.106608576696,582.0,0.7630398860896919,2.3822550531699003,2.0,-6.0,588.0,0.0,9.333257472662222,31.732928395729388,3219313.0,0.9950280851424353,81.43455591265169,59.40707601131984,6182.432442028242,269.9536935126543,33.0957757671301,28.457947709388193,0.3058301226631647,3.3463737101026605,2.3070939588472363,11.839017646144756,0.5051785274906953,0.43861143169921846,0.9631464519046035,0.8978011168894974,-0.6154967926578251,0.7382236896506656,0.1332953698999468,6.896050333930286,0.3232356907489774,3.865461048515882,0.9303784779794237,0.34010738979679006,13.792100667860574,2.627108878946954,15.388430869129573,0.18338162152333004,35278.584273615284,0.9545846327790481,0.31284905129534396,36773.252942608975,0.120176707140533,4.1778553454014125,79.87469220986551,320.1177314175934,19.966236055209794,0.24947295186170798,0.014057308677385163,0.16175890432558093,0.0032382152286375854,25529.22187027537,0.8658250855475479,3.176786552244525,9.671898720033868,5437.2753036465865,21755.42633743126,1359.299372083067,0.2335117861318827,1.5108405288110505,25607.44415944402,0.7844053910396356,0.6953944396918664,1798.9989640786748,0.7677734644287624,8.589596121655443,0.17612773942302093,5.548387096774194,0.08949011446409989,19.749479708636834,77.95161290322581,21918624.629032258,87674710.59677419,5479655.342441966,0.05348726956142245,32.38709677419355,0.522372528616025,0.7495270808561539,59.0252016129507,0.04502276667888866,4.536868842952556,0.0016776253483778444,21563312.49349636,0.07602019361682885,0.1825635977076956,1.29507755861101,5.541055692273879e-06,14.823293939470554,69ebf706870a
0.990236834207065,0.19461899802215785,46.068804246658544,236.71278094553492,205.0,205.0,289.2075379377239,289.2075379377239,42619.0,234.40171481985695,0.06881706247255312,85741.31981983998,2.011809751984795,42916.0,2.0,2.0,42804618.0,0.22363603293813605,0.0,167.0094056472295,895.0,7.310681720160203,5.728026843135427,2.0,-38.0,933.0,0.0,31.581713869675188,11.25503977676445,42804618.0,0.9600346611072309,964.5943594303543,96.19347434988597,29258.14392899947,779.8434387815064,54.5475679998829,30.040907100083757,0.44965347384415427,3.405842942061433,2.5990535365114034,12.923925535323331,0.5054604688263639,0.4410945555387714,0.9815302447115232,0.926251497848665,-0.31812160772865006,0.7200643575649829,0.14317514481373725,8.71449795845187,0.30480591789968436,5.436141019343809,0.7532483151287382,0.31631624330796027,17.428995916903727,3.3849048754661935,21.147118774991675,0.40225300006417053,39591.022369279526,0.9225235895535353,1.1700440988311493,41200.84751607792,1.4297179216747014,11.293526889738093,78.56953117718334,717.7217121819368,8.719682962252977,0.10930892615423153,0.023007335460946392,1.53296066087758,0.0017175346648685085,28588.03619659204,0.7029880744574354,9.250651501838329,36.01526066874179,1968.0924226853442,17743.0564022592,218.65240712491575,0.09023484680470896,1.7790302569766776,29833.1011041448,0.8513444095358332,0.7000885450647777,1530.6349016873583,0.9115567035723517,34.45850909573031,0.08124846784703843,33.445283018867926,0.06310430758276966,32.015108579565684,130.28679245283018,3332270.3056603773,29990922.266037736,370251.7916625332,0.03026188449195789,267.0452830188679,0.5038590245639017,0.7379264925036605,102.26474197835029,0.025614873538806135,5.618568150914065,0.012349706403206264,3325713.584207903,0.8662554156083611,0.006339707025630678,35.18842550930922,0.00019974876880337757,6.773706347156496,6b1dee6a31e8
0.9950565618660016,0.21321925978452724,48.76270635186346,228.69747508335564,201.0,201.0,283.5507009337131,283.5507009337131,41801.208333333336,227.56692326387943,0.06972617390127515,83537.3793825111,1.998444129087443,42168.0,2.0,2.0,113152826.0,0.4226484789251693,0.0,76.78146053745364,928.0,16.543990949051274,10.610083475621325,2.0,-118.0,1046.0,0.0,51.801364646550816,7.791371520709379,113152826.0,0.9194728368059234,2570.807507885273,197.2121561473841,42264.972146976856,1066.4688151367184,85.07973097490802,35.42698257399276,0.5373195197960164,3.724624339569652,2.73265275244155,15.088994395814298,0.4932035041263862,0.4294705961154446,0.9826956147791405,0.9282325106144886,-0.29179292817837327,0.7488715027045452,0.14126656668514867,12.854574342842565,0.29458892091919464,5.941331718839267,0.6555541282261588,0.3089224415707909,25.70914868568514,3.7069550372781586,30.12667838722519,0.6415197226967717,37228.26935116676,0.8828559417370224,2.1448202276312713,38772.33058243218,3.8585900135398994,43.89914152912161,76.96518687156137,2805.860344336938,2.1337687518589266,0.027017854034731992,0.03280381887682207,5.583192595534071,0.0005439655070953346,26925.13704880726,0.6616551490289967,13.904289556055044,91.08001103970489,1069.1961697853112,38553.51434638951,29.69379362517119,0.02251890448972432,1.9067949309111467,29476.22310531032,0.8931094529920472,0.7057739737022604,927.18613745559,0.943019502033523,87.26872087532774,0.021132080345993974,60.542307692307695,0.058213757396449704,41.38801682692308,241.96442307692308,1569467.0365384615,56501612.67596154,43596.21549418869,0.01015580827534269,482.5980769230769,0.4640366124260355,0.7074141975042921,181.67375906042074,0.0071506651389832265,5.925260783478826,0.02466325175488522,1567823.0459467457,0.5143714373360457,0.004118175365561156,107.51434416812913,0.0006608259092110763,5.270615799233856,70a5b54337ec
0.9998582268614304,0.04433657954459684,9.258001439679713,208.81181035554096,181.0,181.0,255.266527378738,255.266527378738,32620.5,208.78220644981647,0.0748332458158519,65975.5902204224,2.022519281446403,32833.0,2.0,2.0,1100657.0,0.02838564785299938,0.0,847.4148572371255,263.0,0.4544576230974559,2.2277282002862973,2.0,2.0,261.0,0.0,5.789895383963707,27.24506453416987,1100657.0,0.995680509682262,28.56011562289341,21.555855159698943,126.85470033230348,6.962026003155013,5.8237378624423375,7.878076039187341,0.12832770867053228,1.9327092422869931,1.6543016467436025,2.418977263611483,0.5592516390124834,0.4916484335491019,0.9459874024994451,0.8699724180977009,-0.6579037760490845,0.7071637228087615,0.18172043834697058,4.180693409312345,0.3487819482126729,2.970225493495517,0.9090780217670758,0.37650557445320154,8.361386818624691,1.8184798256426746,3.42545347540742,0.18465397128831573,31283.779459689948,0.9528151390275011,0.3109966498522533,32691.178174397708,0.03928202288327202,1.0559193494350196,79.8408004142174,80.03067036213565,79.83358669136132,0.9979868914255038,0.013975348687503126,0.047730133000034224,0.012797523622682225,22701.29038370507,0.882571089544673,1.0153700708131956,2.755708637124329,5081.357587188288,5083.336141496774,5081.285425602373,0.9372607156617991,1.4223361372659606,22752.347641386594,0.7885726342160511,0.6954635228627859,1504.2143264639474,0.7578905974988975,2.4578878167826943,0.6975068885547011,7.423076923076923,0.14275147928994084,4.736686390532545,26.03846153846154,20640062.480769232,20640125.519230768,20640060.184897754,0.11293826628918618,27.192307692307693,0.5229289940828402,0.7501335470264647,19.9337606837786,0.08237791093276042,3.985048189755741,0.0015837724240855236,20241391.66383136,0.18463114289425708,0.27057617379345617,0.18062861876259462,2.776839222555751e-06,6.024493853719077,8234fbd8de27
0.9999699433766066,0.010361449761750026,2.7867565275194663,268.9543057774561,233.0,233.0,328.80541358073776,328.80541358073776,54089.0,268.94622191917733,0.06343859150412466,109027.62723991457,2.015707948749553,54328.0,2.0,2.0,920684.0,0.01070080132542194,0.0,2611.92749264768,264.0,0.17194245006595205,2.086032984832867,2.0,2.0,262.0,0.0,4.116645209498442,48.22234422830545,920684.0,0.9985648657724137,12.595234167075745,26.29668090235278,129.49015647752708,8.663801340809117,6.571363754745481,9.40615502277632,0.159518243809279,2.0636261920666024,1.7662809167733005,3.1765208980824156,0.5610921382559136,0.49645954512706414,0.9382268778432878,0.8649836793186988,-0.6615446746784268,0.7102317473826683,0.17668848385607178,4.604582990398822,0.3474013424820231,3.0082301551108106,0.9406691383165928,0.3945379834754347,9.209165980797644,1.9923091253370833,3.9943796943804504,0.13679231833176272,52427.03721837726,0.9650095202911438,0.1854024977968862,54250.0320276837,0.017605318974624935,1.0239103224856427,80.17736710351936,80.33295906346635,80.17197767848667,0.9993282049951501,0.012949415280027488,0.024643651115037878,0.012631831761989086,37656.36916825702,0.9405224729286578,0.7154017799519005,2.058291753043101,9869.533088041822,9870.945867869827,9869.49262573483,0.9703997467095967,1.3697259378567845,37641.19181905416,0.8129827374357296,0.6944683574414101,1702.0895929748626,0.7224727043281663,1.7118480302471903,0.6947997407982935,2.9130434782608696,0.1266540642722117,7.323251417769377,35.0,128143289.47826087,128143454.47826087,128143283.83069055,0.11661962166455862,10.652173913043478,0.46313799621928164,0.7037372517592501,24.461788781549913,0.06218267430816872,3.653996738665704,0.00042335443969960244,122563834.68809076,0.00030668479082826463,163.01223913235947,0.055760906302400715,4.3569095461099485e-07,10.408727881446481,8322c647539e
0.999833039682875,0.015444271211463044,4.333679164035027,280.60107885301085,243.0,243.0,342.94751785076386,342.94751785076386,58817.583333333336,280.5542296078999,0.06170487878374131,118532.12544355597,2.01524984071185,59064.0,2.0,2.0,444228.0,0.003924182389155024,0.0,5124.9231066335215,188.0,0.05687299689045905,2.0284437220642015,2.0,2.0,186.0,0.0,2.7424677978245864,69.33497257764073,444228.0,0.9994921578007502,3.406545688523165,18.394548843262616,4.245555076503317,0.5257230474650177,0.7119063839613826,2.7000463926763087,-0.03587312624966757,1.0212399641674217,0.7895611963264776,0.8375211369425835,0.6850897937844361,0.6444264361682474,0.9637741936945684,0.9028866041489251,-0.7239521410222185,0.6041427688907951,0.2562021305277092,3.792521697578238,0.5096000570549085,1.501090246554147,0.8344138207643387,0.5439161886508929,7.585043395156475,0.7889489205017725,0.8529881941594227,0.12534383769585744,57130.09535419206,0.9672574724737922,0.15887493070141534,59034.00480834349,0.004553315057256285,1.006619937694704,80.24173777597183,80.27476974129758,80.24061280160315,0.999757683990624,0.012727261848624551,0.015765279930705006,0.012605136790307397,39473.17502100088,0.9723365285491439,0.24309168202758388,1.3689112257149392,12494.883765471155,12495.310894941713,12494.86827994448,0.9864218299805532,1.397978323298238,39413.57573838198,0.81693896811505,0.6687957131247461,1365.163605637803,0.6813463745126209,1.035703039017284,0.6682450436577628,2.3333333333333335,0.25925925925925924,3.333333333333333,22.11111111111111,387420494.2222222,387420637.6666667,387420489.2023534,0.16050154320987653,4.333333333333333,0.48148148148148145,0.6780555555874219,15.5833333333652,0.0422302469454466,2.2810361125534215,0.000152377082486794,344351900.4444444,9.269900956519828e-05,1078.8734276558605,0.002819815466372306,8.580929932917387e-08,12.336125263273882,9edcb930e6ab
0.9824913544136815,0.5042474170531516,98.64034908358403,195.61894765875732,198.31288409984865,179.61347388211163,242.53865671269807,242.53865671269807,31407.375,192.19392483423155,0.07765163821181058,61994.70465658467,1.9738900387754363,31690.0,2.0,2.0,264517584.0,0.6677753528218292,0.0,47.81200720571428,1350.0,35.38701228501375,20.862985168822973,2.0,-333.0,1683.0,0.0,91.36211695923511,6.134328748369493,264517584.0,0.8726455393200998,7911.772265118429,656.8035690673798,162468.14685516342,2791.261270458418,172.1332433917403,67.48290388429312,0.5470124961270595,5.16312895567581,3.090489551939622,28.744004373700214,0.45852197922929755,0.3967448635227037,0.9868388306305917,0.936539462756261,-0.29184692209054663,0.8122953558932254,0.10656474505794906,24.408684251220887,0.2824093236991598,6.596190696971028,0.6525828731565908,0.2995686322618593,48.8173685024417,4.137862076692862,59.90403681900837,0.9359571010162765,26418.59804354686,0.8336572434063383,3.365018321521771,27654.13714105396,12.116265802119596,259.47898390659515,74.94761754496686,16995.56443673083,0.33237041179718796,0.004308451542858408,0.04937483435545484,32.459576724615374,0.00015644756582871671,19218.60814603376,0.622042740936994,31.341119043368316,390.9067554293078,579.4051439692975,130549.88657060069,2.574388447248067,0.0037996778694657767,2.164647744540887,22326.973964772355,0.9153870237164443,0.7130519212564023,518.8967253786365,0.956640272022472,376.93439345441453,0.003630358956920187,54.62979351032448,0.04028745834094726,82.88913851689422,788.4653392330383,645441.4985250738,145226135.69100294,2868.619283665048,0.002655404965720147,745.7330383480826,0.5499506182507984,0.7701002314145036,623.8314837130974,0.002218529051426625,6.2307569095634845,0.04278952350899337,644895.3319737037,0.08665218518103404,0.006900607148447924,473.91739639892836,0.0022918073067590716,8.046515891280338,a72e38ef4265
0.9999639083818775,0.014887116614408434,3.1964693144957113,214.7137956454255,186.0,186.0,262.33756879257686,262.33756879257686,34424.75,214.70604627710745,0.07358776272414458,69543.90208351391,2.0201715940860545,34617.0,2.0,2.0,373460.0,0.008867790124240481,0.0,2948.0329699335794,182.0,0.11397882519476137,2.057024005546408,2.0,2.0,180.0,0.0,3.284561003929086,51.79655290480338,373460.0,0.9987871605590137,6.5569932291374595,10.818575313876,24.5541780846222,2.822060073894849,1.7757257190285125,3.089098200446632,-0.04702476748917664,1.2696395830014378,0.8217451819922063,0.6923015724743963,0.6009759098151165,0.5402439487514571,0.9572626026785351,0.8773542486208588,-0.7811724919566841,0.6819336829957597,0.26670985395593705,3.028695642933211,0.44059716583567793,1.810055478729303,0.9429564998070836,0.46414713026487414,6.057391285866422,1.0084824003404753,1.216205979868786,0.15926837931281815,33127.38275991565,0.9569686211952407,0.21763126706704713,34575.01513707138,0.008719948321635675,1.012768293035214,79.98997602334113,80.04832885576451,79.98696342801306,0.9994468071144839,0.012874303177237189,0.016750048235060416,0.012687875771845577,24017.257774208723,0.9582083812602536,0.31846891949986766,1.4904848107489097,6541.64815734587,6542.215473485406,6541.621219386483,0.9799288398574149,1.278053190044749,23991.20010533836,0.8222660521818781,0.6949409027578715,904.6962141845022,0.7130378500527184,1.1843148286050764,0.6946833897214534,2.1666666666666665,0.18055555555555555,3.5763888888888893,20.25,99740271.91666667,99740348.25,99740268.38532124,0.1572388747165533,3.5,0.2916666666666667,0.44444444451406967,7.8310185185881425,0.03527486792571834,3.0849625007211534,0.00034665048964381665,91418489.35416666,0.0002815498291810353,296.1632790625324,0.013080562336226276,3.6557125230530757e-07,7.544671137554932,ae676e3b5447
